YEAR,MONTH,QUARTER,MKT_CARRIER,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER_NAME,MKT_UNIQUE_CARRIER,MKT_UNIQUE_CARRIER_NAME,OP_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER_NAME,OP_UNIQUE_CARRIER,OP_UNIQUE_CARRIER_NAME,PAX_ALT_TRANS,PAX_NO_ALT_TRANS,PAX_NO_COMP_1,PAX_NO_COMP_2,PAX_NO_COMP_3,TOT_DEN_BOARDING,PAX_COMP_1,PAX_COMP_2,PAX_UPGRADE,PAX_DOWNGRADE,TOT_BOARDING,COMP_PAID_1,COMP_PAID_2,COMP_PAID_3,CODE_SHARE,OP_CARRIER_SOURCE
2020,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,464,0,0,585826,0,0,0,true,AX
2020,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,0,0,0,111,0,0,0,true,AX
2010,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,307,811,0,63,0,1181,1181,16152,27693,8550,11805553,95847,391605,7433,false,UA
2011,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,241,828,0,124,0,1193,1193,18903,25127,7242,10504227,86652,369933,10889,false,UA
2011,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,161,624,0,224,0,1009,1009,20817,32661,8621,11791428,64550,345483,10324,false,UA
2011,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,337,841,0,278,0,1456,1456,20197,29810,14738,12287697,181257,561880,27964,false,UA
2011,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,165,610,0,134,3,912,912,13413,16892,10147,10601398,124410,559211,12000,false,UA
2012,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,167,2589,59,171,98,3084,2853,21120,11652,8158,17850152,87919,1545480,30399,false,UA
2012,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,204,2792,79,1206,169,4450,4151,22500,9228,2852,21099463,81078,2104776,95183,false,UA
2012,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,137,2085,144,1553,95,4014,3767,22443,13866,2903,21082126,118500,1657551,84382,false,UA
2012,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,13,1805,45,914,69,2846,2600,13198,6660,2985,18696707,52076,1553151,41206,false,UA
2013,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,10,1896,79,542,65,2592,2395,14093,8585,3187,18143463,35499,1637309,64527,false,UA
2013,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,39,1028,38,701,50,1856,1747,12781,6989,3577,19942776,29304,973137,0,false,UA
2013,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,51,1043,21,762,89,1966,1817,13768,10341,3147,20156960,20839,1032390,0,false,UA
2013,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,96,1585,95,750,75,2601,2457,17074,5307,3107,18969272,52316,1724751,0,false,UA
2014,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,82,2582,106,1549,76,4395,4214,21469,4526,3157,17894200,48866,2829406,0,false,UA
2014,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,68,1090,105,847,61,2171,2080,16498,5348,3220,20144390,40945,1229441,0,false,UA
2014,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,34,729,43,695,29,1530,1466,14419,8763,2230,20332343,12698,819264,0,false,UA
2014,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,24,555,83,281,39,982,909,12582,4855,2872,18946348,15670,510890,0,false,UA
2015,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,42,1217,122,360,76,1817,1710,17373,5939,2537,18105638,28415,1143851,0,false,UA
2015,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,38,877,97,600,35,1647,1581,22068,6826,3108,21166446,26044,891511,0,false,UA
2015,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,52,655,38,578,55,1378,1306,23206,10478,2456,21879356,18721,706768,0,false,UA
2015,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,38,766,30,614,27,1475,1403,18743,5703,2482,20930474,24980,847372,0,false,UA
2016,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,19,379,26,489,16,929,903,14380,5777,2337,18965779,15683,458894,0,false,UA
2016,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,25,417,52,350,27,871,824,16939,8370,2613,22035418,13572,440014,0,false,UA
2016,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,26,464,37,518,29,1074,1031,15880,12562,2746,23436935,10346,593006,0,,
2016,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,22,545,19,296,9,891,866,15696,5463,2865,22398395,6894,489146,0,false,UA
2017,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,44,630,33,189,4,900,859,15917,3831,2298,20559648,22494,553290,900,false,UA
2017,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,45,805,41,164,9,1064,1035,10931,6205,2353,24401584,38223,808521,1350,false,UA
2017,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,1,50,4,35,13,103,88,11726,9511,2001,25069533,0,32425,581,false,UA
2017,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,25,0,14,5,44,38,8483,2820,1768,23766600,0,19812,2400,false,UA
2018,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,11,0,16,0,27,27,8214,3274,1808,21314280,0,4027,1111,false,UA
2018,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,8,2,3,4,17,12,8615,4222,1956,25966562,0,7239,0,false,UA
2018,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,15,0,8,3,26,22,11339,6781,1618,27080182,0,10952,0,false,UA
2018,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,1,7,0,2,13,23,10,7556,2781,1838,25234539,0,3462,0,false,UA
2019,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,7,0,0,10,17,7,8856,2254,1901,22660404,0,0,0,false,UA
2019,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,1,6,0,12,9,28,19,11394,4058,1923,27015815,0,3088,0,false,UA
2019,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,5,0,0,2,7,5,9110,5501,1593,26963748,0,516,0,false,UA
2019,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,10,0,0,3,13,10,5668,3187,1819,25141731,0,0,0,false,UA
2020,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,0,0,0,7,7,0,2842,1894,1275,18412040,0,0,0,false,UA
2020,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,0,0,0,0,0,0,8,24,72,1333318,0,0,0,false,UA
2020,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,8,0,0,0,8,8,76,143,587,5211611,0,8100,0,false,UA
2020,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,5,0,0,0,5,5,289,581,881,8860807,0,6436,0,false,UA
2021,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,0,0,0,0,0,0,591,,,8723919,,,0,false,UA
2021,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,1,0,4,0,5,5,1341,,,14619155,,,0,false,UA
2021,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,0,6,0,0,0,6,6,2864,,,20131527,,,0,false,UA
2011,3,1,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,992,0,73,0,112,1177,992,11360,0,2136,12705868,480799,0,0,false,US
2011,6,2,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,1299,0,157,7,127,1590,1299,11524,0,3366,14011454,619353,0,0,false,US
2011,9,3,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,892,0,76,6,146,1120,892,8767,0,3890,13743223,384252,0,0,false,US
2011,12,4,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,996,0,69,5,86,1156,996,8325,0,2872,13334767,792310,0,0,false,US
2012,3,1,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,832,0,52,10,80,974,832,7475,0,2261,13514441,714486,0,0,false,US
2012,6,2,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,927,0,46,0,100,1073,927,6791,0,3002,14144925,779145,0,0,false,US
2012,9,3,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,808,0,61,1,119,989,808,7100,0,4280,14000602,635726,0,0,false,US
2012,12,4,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,625,0,38,0,56,719,625,6398,0,2602,13577101,540853,0,0,false,US
2013,3,1,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,896,0,58,6,46,1006,896,6399,0,2216,13761795,779747,0,0,false,US
2013,6,2,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,773,0,91,7,114,985,773,8011,0,3262,14993178,599843,0,0,false,US
2013,9,3,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,559,0,86,5,106,756,559,6816,0,4088,14851237,461618,0,0,false,US
2013,12,4,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,643,0,67,10,64,784,643,6045,0,2237,14228483,566823,0,0,false,US
2014,3,1,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,252,635,119,31,88,1125,887,6837,2512,0,14051796,113265,717252,0,false,US
2014,6,2,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,679,765,80,3,81,1608,1444,8810,1852,0,15449001,284831,835914,0,false,US
2014,9,3,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,75,359,0,297,64,795,731,5500,3178,0,14994856,11841,342664,0,false,US
2014,12,4,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,63,365,0,300,27,755,728,4625,2149,0,14187328,13688,325554,0,false,US
2015,3,1,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,118,704,0,341,62,1225,1163,5554,3307,73,15061853,32163,658690,0,false,US
2015,6,2,,,,,,US,20355,US Airways Inc.,US,US Airways Inc.,91,731,0,304,30,1156,1126,6323,2622,44,16073671,18792,695300,0,false,US
2012,3,1,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,2,0,0,0,10,12,3,14,0,0,1402246,2256,700,7651,false,VX
2012,6,2,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,0,0,0,0,4,4,0,3,1,1,1600351,0,0,825,false,VX
2012,9,3,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,5,4,0,0,2,11,9,2,1,0,1663716,1000,2600,500,false,VX
2012,12,4,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,12,0,3,0,3,18,12,30,19,31,1499063,6662,401,6853,false,VX
2013,3,1,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,10,0,1,0,0,11,10,119,17,4,1319210,4229,2900,35639,false,VX
2013,6,2,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,12,0,0,3,0,12,12,68,7,0,1708688,8080,0,26836,false,VX
2013,9,3,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,1,0,1,0,0,2,1,60,8,1,1661469,250,0,17708,false,VX
2013,12,4,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,1,0,0,0,0,1,1,104,6,1,1555207,400,0,27816,false,VX
2014,3,1,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,22,3,0,0,0,25,25,236,12,2,1459461,16091,4078,81732,false,VX
2014,6,2,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,11,0,0,0,0,11,11,137,2,0,1703282,9664,0,39850,false,VX
2014,9,3,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,5,0,0,0,0,5,5,235,9,0,1677222,8445,0,67022,false,VX
2014,12,4,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,16,0,4,0,0,16,15,302,23,2,1598058,15760,0,111530,false,VX
2015,3,1,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,5,0,0,0,0,5,5,286,6,0,1510065,4784,0,89522,false,VX
2015,6,2,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,10,5,0,0,0,15,15,669,11,0,1772262,11210,3321,241103,false,VX
2015,9,3,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,12,2,0,0,3,17,14,279,17,3,1813533,10334,566,80416,false,VX
2015,12,4,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,43,0,0,0,0,43,43,488,36,8,1832945,50048,200,269956,false,VX
2016,3,1,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,30,0,0,0,0,30,30,427,38,5,1739517,29852,3114,191437,false,VX
2016,6,2,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,16,0,0,0,0,16,16,389,13,0,2050950,18232,0,153228,false,VX
2016,9,3,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,31,0,0,0,0,31,31,948,109,1,2137471,24803,0,409781,,
2016,12,4,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,15,0,1,0,1,17,16,611,29,2,2017391,15199,0,271828,false,VX
2017,3,1,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,51,0,0,0,0,51,51,908,50,2,1803849,45980,0,463549,false,VX
2017,6,2,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,94,8,7,0,2,111,103,643,24,6,2100967,81069,18356,346145,false,VX
2017,9,3,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,3,0,0,0,0,3,3,170,35,0,2185213,3838,0,900073,false,VX
2017,12,4,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,61,2,8,0,0,71,71,213,29,0,2193909,52338,0,114201,false,VX
2018,3,1,VX,21171,Virgin America,VX,Virgin America,VX,21171,Virgin America,VX,Virgin America,18,0,0,4,0,22,18,89,30,1,2045185,16098,0,41000,false,VX
2011,3,1,,,,,,OW,,,,,9,7,0,61,0,77,77,428,0,0,526952,1307,2400,0,false,OW
2019,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,6,348,0,1448,7,1809,1802,14914,575,352,13094377,110,372222,0,true,AA
2019,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,113,0,1,2,116,113,814,158,8,2502296,0,93250,0,true,AS
2019,3,1,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,6,0,0,52776,0,0,0,true,HA
2019,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,22,464,0,1434,9,1929,1920,16503,834,696,15183390,7735,457223,0,true,AA
2019,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,117,0,0,5,122,117,1047,586,3,2749500,0,115527,0,true,AS
2019,6,2,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,4,0,0,57004,0,0,0,true,HA
2019,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,23,586,0,982,0,1591,1591,11634,588,413,15114574,8483,580273,0,true,AA
2019,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,57,0,0,3,60,57,700,183,1,2826987,0,54747,0,true,AS
2019,9,3,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,3,0,0,55769,0,0,0,true,HA
2019,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,14,348,0,1216,0,1578,1578,9417,337,517,14825816,2264,458308,0,true,AA
2019,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,49,0,0,5,54,49,906,123,2,2837052,0,37006,0,true,AS
2019,12,4,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,12,0,0,50602,0,0,0,true,HA
2020,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,8,254,0,785,0,1047,1047,6272,269,507,11606872,2889,415160,0,true,AA
2020,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,42,0,0,3,45,42,429,77,4,2200742,0,24169,0,true,AS
2020,3,1,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,7,0,0,41713,0,0,0,true,HA
2020,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,12,105,0,7,0,124,124,801,39,20,2886418,0,34051,0,true,AA
2020,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,41,0,0,4,45,41,113,2,0,640409,0,24484,0,true,AS
2020,6,2,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,7,0,0,5921,0,0,0,true,HA
2020,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,15,255,0,85,0,355,355,2319,103,57,6810260,1000,111076,0,true,AA
2020,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,0,0,0,4,4,0,0,0,1,1529125,0,0,0,true,AS
2020,9,3,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,0,0,0,10866,0,0,0,true,HA
2020,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,3,28,0,47,0,78,78,1395,65,91,7755943,788,29602,0,true,AA
2020,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,1,0,0,0,1,1,7,0,0,1359127,0,226,0,true,AS
2020,12,4,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,0,0,0,7641,0,0,0,true,HA
2021,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,6,83,0,15,0,104,104,3354,,,8034815,,,0,true,AA
2021,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,18,0,0,0,18,18,152,,,1604818,,,0,true,AS
2021,3,1,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,0,,,1502,,,0,true,HA
2021,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,18,318,5,139,0,480,475,6169,,,13239499,,,0,true,AA
2021,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,77,0,0,0,77,77,1129,,,2650265,,,0,true,AS
2021,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,6,308,1,187,6,508,507,6286,,,13805973,,,24946,true,AA
2021,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,63,0,0,0,63,63,752,,,2845055,,,1196,true,AS
